rep	arm	file	wall_ms	verdict
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_746.smt2	111	unsat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_953.smt2	110	unsat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20210219-Sydr/master/cjpeg/predicate_425.smt2	413	unsat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2	10221	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20210312-Bouvier/vlsat3_a85.smt2	10119	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/dualexecution/dualexecution.t1.i15.8e78387b.smt2	2212	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution.t1.i16.e7c172b6.smt2	210	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i12.955644ef.smt2	110	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i8.1d3e97a0.smt2	1510	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i16.a1b9cc34.smt2	111	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/mean_buckets/simplemean_buckets.t1.i14.acc34979.smt2	110	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i17.9386ab8d.smt2	112	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i25.63566545.smt2	112	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i31.d39290a3.smt2	112	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i42.06377145.smt2	111	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i53.a8ef2dcb.smt2	112	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i64.0b2dd246.smt2	112	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/millionaires/millionaires.t3.i6.5167c4b3.smt2	110	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/wage/wage.t1.i19.a912c9b3.smt2	110	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221012-MCMPC/wage_circuit_div/wage_circuit_div.t1.i23.92e43e77.smt2	111	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/20221214-p4dfa-XiaoqiChen/StringMatching/string4x16.7._bit8_na6_nr4_pairedtwobranch.smt2	11223	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/Sage2/bench_10044.smt2	112	unsat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/Sage2/bench_10451.smt2	11223	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_BV/Sage2/bench_10924.smt2	1212	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-10/c10_problem__001.smt2.slack.smt2	111	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/10-vars/v10_problem_2__016.smt2.slack.smt2	112	unsat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__015.smt2.slack.smt2	513	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__031.smt2.slack.smt2	111	unsat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__027.smt2.slack.smt2	10420	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__023.smt2.slack.smt2	10320	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__019.smt2.slack.smt2	4116	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__015.smt2.slack.smt2	6519	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__011.smt2.slack.smt2	8820	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/10-vars/cut_lemma_02_010.smt2.slack.smt2	112	unsat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_02_016.smt2.slack.smt2	10122	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage5.smt2	10121	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage19.smt2	411	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/49.lp.smt2	110	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/2019-cmodelsdiff/stillLive/0006-still_live-11-1.smt2	1313	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/2019-ezsmt/incrementalScheduling/182-incremental_scheduling-17280-0.smt2	10121	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/2019-ezsmt/weightedSequence/09-treeWeight-729-8leaves.smt2	3715	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/apache-get-tag-O0.smt2	11120	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/jm2006_variant-O0.smt2	11120	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/2PhLockVParam/RF-07.smt2	111	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/BART-PT-005/RF-11.smt2	312	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/BART-PT-020/RF-13.smt2	10223	unknown
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/BART-PT-040/RF-15.smt2	1110	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/CircularTrains-PT-012/RC-01.smt2	111	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/CircularTrains-PT-048/RC-03.smt2	112	unsat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/CircularTrains-PT-192/RC-06.smt2	112	unsat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N010/RC-10.smt2	113	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N100/RF-00.smt2	114	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N200/RF-07.smt2	112	sat
3	new	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N300/RF-14.smt2	112	sat
