level	file	threshold_mult	admitted_at_level	source_arm	verdict	ms	exit_status	peak_rss_kb	decided_by
off	QF_LRA/clock_synchro/clocksynchro_6clocks.main_invar.base.smt2	1	True	shipped	unsat	2612	0	22512	nra
2	QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	1	True	shipped	unsat	5414	0	26264	nra
4	QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	1	True	shipped	unsat	5414	0	26264	nra
16	QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	1	True	shipped	unsat	5414	0	26264	nra
off	QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	1	True	shipped	unsat	5414	0	26264	nra
2	QF_LRA/keymaera/bouncing-ball-inv-node1886.smt2	1	True	shipped	unsat	109	0	14820	dl-online
4	QF_LRA/keymaera/bouncing-ball-inv-node1886.smt2	1	True	shipped	unsat	109	0	14820	dl-online
16	QF_LRA/keymaera/bouncing-ball-inv-node1886.smt2	1	True	shipped	unsat	109	0	14820	dl-online
off	QF_LRA/keymaera/bouncing-ball-inv-node1886.smt2	1	True	shipped	unsat	109	0	14820	dl-online
2	QF_LRA/keymaera/intersection-example-simple.proof-node634.smt2	1	True	shipped	unsat	109	0	14812	dl-online
4	QF_LRA/keymaera/intersection-example-simple.proof-node634.smt2	1	True	shipped	unsat	109	0	14812	dl-online
16	QF_LRA/keymaera/intersection-example-simple.proof-node634.smt2	1	True	shipped	unsat	109	0	14812	dl-online
off	QF_LRA/keymaera/intersection-example-simple.proof-node634.smt2	1	True	shipped	unsat	109	0	14812	dl-online
2	QF_LRA/keymaera/water_tank-node23593.smt2	1	True	shipped	unsat	108	0	15496	nra
4	QF_LRA/keymaera/water_tank-node23593.smt2	1	True	shipped	unsat	108	0	15496	nra
16	QF_LRA/keymaera/water_tank-node23593.smt2	1	True	shipped	unsat	108	0	15496	nra
off	QF_LRA/keymaera/water_tank-node23593.smt2	1	True	shipped	unsat	108	0	15496	nra
2	QF_LRA/latendresse/ecoliFBAyicesTest-3875-4.smt2	6	False	shipped	unknown	24128	0	233460	none
4	QF_LRA/latendresse/ecoliFBAyicesTest-3875-4.smt2	6	False	shipped	unknown	24128	0	233460	none
16	QF_LRA/latendresse/ecoliFBAyicesTest-3875-4.smt2	6	True	65536	unknown	24128	0	490068	none
off	QF_LRA/latendresse/ecoliFBAyicesTest-3875-4.smt2	6	True	65536	unknown	24128	0	490068	none
2	QF_LRA/latendresse/ecoliMILPglycerolYices3-50000.smt2	6	False	shipped	sat	10616	0	180060	nra
4	QF_LRA/latendresse/ecoliMILPglycerolYices3-50000.smt2	6	False	shipped	sat	10616	0	180060	nra
16	QF_LRA/latendresse/ecoliMILPglycerolYices3-50000.smt2	6	True	65536	sat	11118	0	715764	nra
off	QF_LRA/latendresse/ecoliMILPglycerolYices3-50000.smt2	6	True	65536	sat	11118	0	715764	nra
2	QF_LRA/meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	1	True	shipped	sat	108	0	15500	nra
4	QF_LRA/meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	1	True	shipped	sat	108	0	15500	nra
16	QF_LRA/meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	1	True	shipped	sat	108	0	15500	nra
off	QF_LRA/meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	1	True	shipped	sat	108	0	15500	nra
2	QF_LRA/meti-tarski/CMOS/CMOS-opamp-chunk-0016.smt2	1	True	shipped	sat	108	0	15808	nra
4	QF_LRA/meti-tarski/CMOS/CMOS-opamp-chunk-0016.smt2	1	True	shipped	sat	108	0	15808	nra
16	QF_LRA/meti-tarski/CMOS/CMOS-opamp-chunk-0016.smt2	1	True	shipped	sat	108	0	15808	nra
off	QF_LRA/meti-tarski/CMOS/CMOS-opamp-chunk-0016.smt2	1	True	shipped	sat	108	0	15808	nra
2	QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	1	True	shipped	sat	107	0	14600	dl-online
4	QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	1	True	shipped	sat	107	0	14600	dl-online
16	QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	1	True	shipped	sat	107	0	14600	dl-online
off	QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	1	True	shipped	sat	107	0	14600	dl-online
2	QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	1	True	shipped	sat	108	0	15064	dl-online
4	QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	1	True	shipped	sat	108	0	15064	dl-online
16	QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	1	True	shipped	sat	108	0	15064	dl-online
off	QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	1	True	shipped	sat	108	0	15064	dl-online
2	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	1	True	shipped	sat	108	0	14476	dl-online
4	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	1	True	shipped	sat	108	0	14476	dl-online
16	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	1	True	shipped	sat	108	0	14476	dl-online
off	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	1	True	shipped	sat	108	0	14476	dl-online
2	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0028.smt2	1	True	shipped	sat	107	0	14656	qf-bv
4	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0028.smt2	1	True	shipped	sat	107	0	14656	qf-bv
16	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0028.smt2	1	True	shipped	sat	107	0	14656	qf-bv
off	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0028.smt2	1	True	shipped	sat	107	0	14656	qf-bv
2	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0156.smt2	1	True	shipped	unsat	106	0	14688	dl-online
4	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0156.smt2	1	True	shipped	unsat	106	0	14688	dl-online
16	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0156.smt2	1	True	shipped	unsat	106	0	14688	dl-online
off	QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0156.smt2	1	True	shipped	unsat	106	0	14688	dl-online
2	QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0008.smt2	1	True	shipped	sat	107	0	14584	dl-online
4	QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0008.smt2	1	True	shipped	sat	107	0	14584	dl-online
16	QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0008.smt2	1	True	shipped	sat	107	0	14584	dl-online
off	QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0008.smt2	1	True	shipped	sat	107	0	14584	dl-online
2	QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0056.smt2	1	True	shipped	sat	108	0	14880	dl-online
4	QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0056.smt2	1	True	shipped	sat	108	0	14880	dl-online
16	QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0056.smt2	1	True	shipped	sat	108	0	14880	dl-online
off	QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0056.smt2	1	True	shipped	sat	108	0	14880	dl-online
2	QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	1	True	shipped	sat	107	0	14936	qf-bv
4	QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	1	True	shipped	sat	107	0	14936	qf-bv
16	QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	1	True	shipped	sat	107	0	14936	qf-bv
off	QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	1	True	shipped	sat	107	0	14936	qf-bv
2	QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	1	True	shipped	sat	108	0	15016	dl-online
4	QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	1	True	shipped	sat	108	0	15016	dl-online
16	QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	1	True	shipped	sat	108	0	15016	dl-online
off	QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	1	True	shipped	sat	108	0	15016	dl-online
2	QF_LRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0048.smt2	1	True	shipped	sat	108	0	14764	dl-online
4	QF_LRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0048.smt2	1	True	shipped	sat	108	0	14764	dl-online
16	QF_LRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0048.smt2	1	True	shipped	sat	108	0	14764	dl-online
off	QF_LRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0048.smt2	1	True	shipped	sat	108	0	14764	dl-online
2	QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	1	True	shipped	sat	107	0	14148	nra
4	QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	1	True	shipped	sat	107	0	14148	nra
16	QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	1	True	shipped	sat	107	0	14148	nra
off	QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	1	True	shipped	sat	107	0	14148	nra
2	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0014.smt2	1	True	shipped	sat	108	0	14288	nra
4	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0014.smt2	1	True	shipped	sat	108	0	14288	nra
16	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0014.smt2	1	True	shipped	sat	108	0	14288	nra
off	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0014.smt2	1	True	shipped	sat	108	0	14288	nra
2	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0034.smt2	1	True	shipped	sat	108	0	14280	nra
4	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0034.smt2	1	True	shipped	sat	108	0	14280	nra
16	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0034.smt2	1	True	shipped	sat	108	0	14280	nra
off	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0034.smt2	1	True	shipped	sat	108	0	14280	nra
2	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	1	True	shipped	sat	107	0	14400	nra
4	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	1	True	shipped	sat	107	0	14400	nra
16	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	1	True	shipped	sat	107	0	14400	nra
off	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	1	True	shipped	sat	107	0	14400	nra
2	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	1	True	shipped	unsat	107	0	15724	nra
4	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	1	True	shipped	unsat	107	0	15724	nra
16	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	1	True	shipped	unsat	107	0	15724	nra
off	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	1	True	shipped	unsat	107	0	15724	nra
2	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0127.smt2	1	True	shipped	sat	107	0	14120	nra
4	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0127.smt2	1	True	shipped	sat	107	0	14120	nra
16	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0127.smt2	1	True	shipped	sat	107	0	14120	nra
off	QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0127.smt2	1	True	shipped	sat	107	0	14120	nra
2	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0011.smt2	1	True	shipped	sat	108	0	14984	dl-online
4	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0011.smt2	1	True	shipped	sat	108	0	14984	dl-online
16	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0011.smt2	1	True	shipped	sat	108	0	14984	dl-online
off	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0011.smt2	1	True	shipped	sat	108	0	14984	dl-online
2	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0019.smt2	1	True	shipped	sat	107	0	15504	qf-bv
4	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0019.smt2	1	True	shipped	sat	107	0	15504	qf-bv
16	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0019.smt2	1	True	shipped	sat	107	0	15504	qf-bv
off	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0019.smt2	1	True	shipped	sat	107	0	15504	qf-bv
2	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0051.smt2	1	True	shipped	sat	107	0	15084	qf-bv
4	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0051.smt2	1	True	shipped	sat	107	0	15084	qf-bv
16	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0051.smt2	1	True	shipped	sat	107	0	15084	qf-bv
off	QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0051.smt2	1	True	shipped	sat	107	0	15084	qf-bv
2	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	1	True	shipped	unsat	108	0	15580	nra
4	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	1	True	shipped	unsat	108	0	15580	nra
16	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	1	True	shipped	unsat	108	0	15580	nra
off	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	1	True	shipped	unsat	108	0	15580	nra
2	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0048.smt2	1	True	shipped	unsat	108	0	15632	nra
4	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0048.smt2	1	True	shipped	unsat	108	0	15632	nra
16	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0048.smt2	1	True	shipped	unsat	108	0	15632	nra
off	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0048.smt2	1	True	shipped	unsat	108	0	15632	nra
2	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	1	True	shipped	unsat	108	0	15444	nra
4	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	1	True	shipped	unsat	108	0	15444	nra
16	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	1	True	shipped	unsat	108	0	15444	nra
off	QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	1	True	shipped	unsat	108	0	15444	nra
2	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0049.smt2	1	True	shipped	unsat	107	0	15672	nra
4	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0049.smt2	1	True	shipped	unsat	107	0	15672	nra
16	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0049.smt2	1	True	shipped	unsat	107	0	15672	nra
off	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0049.smt2	1	True	shipped	unsat	107	0	15672	nra
2	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	1	True	shipped	sat	107	0	14708	nra
4	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	1	True	shipped	sat	107	0	14708	nra
16	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	1	True	shipped	sat	107	0	14708	nra
off	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	1	True	shipped	sat	107	0	14708	nra
2	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0097.smt2	1	True	shipped	sat	108	0	14592	nra
4	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0097.smt2	1	True	shipped	sat	108	0	14592	nra
16	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0097.smt2	1	True	shipped	sat	108	0	14592	nra
off	QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0097.smt2	1	True	shipped	sat	108	0	14592	nra
2	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2	1	True	shipped	unsat	108	0	15888	nra
4	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2	1	True	shipped	unsat	108	0	15888	nra
16	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2	1	True	shipped	unsat	108	0	15888	nra
off	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2	1	True	shipped	unsat	108	0	15888	nra
2	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	1	True	shipped	unsat	108	0	15548	nra
4	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	1	True	shipped	unsat	108	0	15548	nra
16	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	1	True	shipped	unsat	108	0	15548	nra
off	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	1	True	shipped	unsat	108	0	15548	nra
2	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0041.smt2	1	True	shipped	sat	108	0	14744	nra
4	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0041.smt2	1	True	shipped	sat	108	0	14744	nra
16	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0041.smt2	1	True	shipped	sat	108	0	14744	nra
off	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0041.smt2	1	True	shipped	sat	108	0	14744	nra
2	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0050.smt2	1	True	shipped	sat	108	0	14672	nra
4	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0050.smt2	1	True	shipped	sat	108	0	14672	nra
16	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0050.smt2	1	True	shipped	sat	108	0	14672	nra
off	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0050.smt2	1	True	shipped	sat	108	0	14672	nra
2	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0060.smt2	1	True	shipped	sat	107	0	15388	qf-bv
4	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0060.smt2	1	True	shipped	sat	107	0	15388	qf-bv
16	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0060.smt2	1	True	shipped	sat	107	0	15388	qf-bv
off	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0060.smt2	1	True	shipped	sat	107	0	15388	qf-bv
2	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	1	True	shipped	unsat	108	0	15296	nra
4	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	1	True	shipped	unsat	108	0	15296	nra
16	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	1	True	shipped	unsat	108	0	15296	nra
off	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	1	True	shipped	unsat	108	0	15296	nra
2	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	1	True	shipped	sat	108	0	14856	nra
4	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	1	True	shipped	sat	108	0	14856	nra
16	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	1	True	shipped	sat	108	0	14856	nra
off	QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	1	True	shipped	sat	108	0	14856	nra
2	QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	1	True	shipped	unsat	107	0	15664	nra
4	QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	1	True	shipped	unsat	107	0	15664	nra
16	QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	1	True	shipped	unsat	107	0	15664	nra
off	QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	1	True	shipped	unsat	107	0	15664	nra
2	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0004.smt2	1	True	shipped	sat	109	0	14996	qf-bv
4	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0004.smt2	1	True	shipped	sat	109	0	14996	qf-bv
16	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0004.smt2	1	True	shipped	sat	109	0	14996	qf-bv
off	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0004.smt2	1	True	shipped	sat	109	0	14996	qf-bv
2	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0014.smt2	1	True	shipped	sat	108	0	15588	nra
4	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0014.smt2	1	True	shipped	sat	108	0	15588	nra
16	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0014.smt2	1	True	shipped	sat	108	0	15588	nra
off	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0014.smt2	1	True	shipped	sat	108	0	15588	nra
2	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0037.smt2	1	True	shipped	sat	107	0	15788	nra
4	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0037.smt2	1	True	shipped	sat	107	0	15788	nra
16	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0037.smt2	1	True	shipped	sat	107	0	15788	nra
off	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0037.smt2	1	True	shipped	sat	107	0	15788	nra
2	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0063.smt2	1	True	shipped	sat	108	0	15780	nra
4	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0063.smt2	1	True	shipped	sat	108	0	15780	nra
16	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0063.smt2	1	True	shipped	sat	108	0	15780	nra
off	QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0063.smt2	1	True	shipped	sat	108	0	15780	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	1	True	shipped	sat	107	0	15616	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	1	True	shipped	sat	107	0	15616	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	1	True	shipped	sat	107	0	15616	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	1	True	shipped	sat	107	0	15616	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	1	True	shipped	sat	107	0	15488	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	1	True	shipped	sat	107	0	15488	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	1	True	shipped	sat	107	0	15488	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	1	True	shipped	sat	107	0	15488	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0026.smt2	1	True	shipped	sat	108	0	15712	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0026.smt2	1	True	shipped	sat	108	0	15712	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0026.smt2	1	True	shipped	sat	108	0	15712	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0026.smt2	1	True	shipped	sat	108	0	15712	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0037.smt2	1	True	shipped	sat	107	0	15988	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0037.smt2	1	True	shipped	sat	107	0	15988	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0037.smt2	1	True	shipped	sat	107	0	15988	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0037.smt2	1	True	shipped	sat	107	0	15988	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0046.smt2	1	True	shipped	sat	107	0	15328	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0046.smt2	1	True	shipped	sat	107	0	15328	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0046.smt2	1	True	shipped	sat	107	0	15328	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0046.smt2	1	True	shipped	sat	107	0	15328	nra
